fencer_id,first_name,last_name,dob,gender,weapon,club_id
13936,Tyler,Green,2013-03-03,1,Foil,Club_2
51793,Todd,Hall,2013-08-01,1,Foil,Club_3
92119,Franklin,Webb,2013-01-17,1,Foil,Club_3
34227,Joshua,Smith,2013-07-19,1,Foil,Club_4
84022,Nicholas,Nelson,2014-05-17,1,Foil,Club_1
98881,Matthew,Flores,2014-05-19,1,Foil,Club_2
58538,Carl,Potts,2014-09-23,1,Foil,Club_3
68891,Bryan,Davidson,2014-08-20,1,Foil,Club_1
24991,Hector,Barnes,2014-10-25,1,Foil,Club_4
61820,Daniel,Underwood,2013-11-11,1,Foil,Club_5
5866,Erik,Richmond,2013-08-19,1,Foil,Club_1
76698,Jason,Adams,2013-11-18,1,Foil,Club_2
23202,Kenneth,Smith,2014-07-11,1,Foil,Club_4
26182,Andrew,Acosta,2013-09-15,1,Foil,Club_3
73341,Dr.,Robert,2014-03-02,1,Foil,Club_4
95299,Nicholas,Townsend,2013-04-01,1,Foil,Club_2
40369,Nathaniel,Evans,2013-08-29,1,Foil,Club_2
9694,Nicholas,Bell,2013-01-16,1,Foil,Club_1
34425,Joel,Zavala,2013-09-06,1,Foil,Club_5
86923,Shaun,Dickerson,2013-02-01,1,Foil,Club_5
33641,Derrick,Powers,2014-05-24,1,Foil,Club_5
15484,Harry,Bailey,2014-06-14,1,Foil,Club_1
14756,Mark,Fisher,2014-01-31,1,Foil,Club_1
55839,Lee,Davies,2013-03-03,1,Foil,Club_2
52388,Allen,Pratt,2014-03-03,1,Foil,Club_4
32761,Anthony,Nichols,2014-01-18,1,Foil,Club_1
86024,Ronald,Simpson,2014-02-18,1,Foil,Club_3
19838,Jason,Silva,2013-09-24,1,Foil,Club_2
32752,Jacob,Pena,2013-01-04,1,Foil,Club_4
7126,Brandon,Barrett,2013-07-15,1,Foil,Club_2
96312,Christopher,Glass,2013-06-15,1,Foil,Club_1
26124,Darrell,Mitchell,2013-12-28,1,Foil,Club_4
2609,Andrew,Gray,2014-11-26,1,Foil,Club_4
28669,Trevor,Carter,2013-10-01,1,Foil,Club_1
7114,Christopher,Phillips,2013-09-01,1,Foil,Club_2
31746,Joshua,Hamilton,2012-12-19,1,Foil,Club_4
55699,Thomas,Baker,2013-05-23,1,Foil,Club_3
14689,Mr.,Michael,2014-01-18,1,Foil,Club_5
75100,George,Herrera,2013-11-30,1,Foil,Club_4
14439,Tyler,Brooks,2013-11-03,1,Foil,Club_2
381,William,Reyes,2013-07-11,1,Foil,Club_4
44514,Joseph,Gutierrez,2013-02-08,1,Foil,Club_2
27312,Matthew,Owens,2013-09-01,1,Foil,Club_2
55090,Kristopher,Sims,2014-06-17,1,Foil,Club_3
63620,Kyle,Taylor,2014-01-10,1,Foil,Club_2
70576,Oscar,Garcia,2013-01-10,1,Foil,Club_3
55579,Jeffrey,Fernandez,2014-10-04,1,Foil,Club_2
45690,Timothy,Wagner,2014-02-07,1,Foil,Club_1
37555,Jeffrey,Macias,2013-02-20,1,Foil,Club_3
71609,Hayden,Johnston,2013-06-08,1,Foil,Club_1
32920,Cory,Miller,2013-01-24,1,Foil,Club_4
49326,John,Keller,2013-09-24,1,Foil,Club_1
65109,Mitchell,Merritt,2013-03-15,1,Foil,Club_5
10277,Nicholas,Tucker,2013-08-29,1,Foil,Club_3
92112,William,Austin,2013-05-20,1,Foil,Club_1
3220,Bradley,Hickman,2013-08-11,1,Foil,Club_4
86998,Chad,Bates,2014-02-04,1,Foil,Club_2
85400,William,Fox,2014-07-21,1,Foil,Club_2
76044,William,Wolfe,2014-01-04,1,Foil,Club_2
88412,Brandon,Perry,2014-03-16,1,Foil,Club_2
66613,Alexander,Lopez,2013-09-22,1,Foil,Club_5
87348,Kevin,Goodman,2013-10-06,1,Foil,Club_4
76806,Charles,Mann,2013-11-23,1,Foil,Club_2
68827,James,Ruiz,2013-02-26,1,Foil,Club_1
99682,Curtis,Coleman,2013-03-12,1,Foil,Club_4
26713,James,Sullivan,2014-08-03,1,Foil,Club_4
4435,Jason,Rivas,2014-07-20,1,Foil,Club_1
32008,Daniel,Barajas,2013-10-25,1,Foil,Club_4
68179,Shawn,Martinez,2012-12-14,1,Foil,Club_3
81734,William,Quinn,2013-09-08,1,Foil,Club_2
57259,Charles,Jones,2014-02-01,1,Foil,Club_4
25952,Dr.,Bryan,2014-03-28,1,Foil,Club_5
61548,Hayden,Mitchell,2013-05-01,1,Foil,Club_3
53167,Gregory,Howell,2013-04-26,1,Foil,Club_4
14033,Austin,Hunt,2014-02-17,1,Foil,Club_4
58206,Gary,Hancock,2013-03-14,1,Foil,Club_4
32844,Erik,Guzman,2013-01-30,1,Foil,Club_5
99611,Leroy,Welch,2014-01-22,1,Foil,Club_1
85821,Michael,Garcia,2014-05-18,1,Foil,Club_5
27975,Daniel,Walter,2014-08-18,1,Foil,Club_3
61334,David,Brown,2013-11-14,1,Foil,Club_2
64389,Brandon,Vazquez,2013-08-02,1,Foil,Club_3
84248,Jordan,Davis,2013-07-26,1,Foil,Club_4
99849,Zachary,Anderson,2013-04-26,1,Foil,Club_5
40436,David,Wilson,2013-06-18,1,Foil,Club_4
8268,Adrian,Curry,2014-08-28,1,Foil,Club_3
94420,Jimmy,Stevenson,2013-02-26,1,Foil,Club_4
43288,Jonathon,Miller,2014-08-04,1,Foil,Club_2
73629,Drew,Estrada,2013-03-22,1,Foil,Club_1
50675,Tom,Fowler,2013-01-09,1,Foil,Club_1
67390,Bernard,Simmons,2014-10-06,1,Foil,Club_3
65499,David,Hernandez,2014-03-24,1,Foil,Club_3
43686,Samantha,Wilson,2013-05-04,0,Epee,Club_1
28269,Sandra,Smith,2013-08-31,0,Epee,Club_1
7648,Jennifer,Hernandez,2014-02-26,0,Epee,Club_4
45744,Heather,Bradley,2013-06-29,0,Epee,Club_1
96362,Kelsey,Carter,2014-10-22,0,Epee,Club_3
46691,Wendy,Burke,2013-01-23,0,Epee,Club_3
69566,Kathy,Robinson,2014-11-02,0,Epee,Club_3
38484,Elizabeth,Peterson,2014-11-14,0,Epee,Club_4
91667,Kayla,Jones,2014-09-09,0,Epee,Club_4
23788,Ashley,Rodriguez,2014-10-18,0,Epee,Club_5
80686,Jessica,French,2013-10-01,0,Epee,Club_3
52644,Lynn,Ferguson,2012-12-18,0,Epee,Club_5
79147,Toni,Suarez,2014-11-06,0,Epee,Club_1
47632,Katelyn,Smith,2013-12-08,0,Epee,Club_2
63713,Chelsea,Brown,2013-10-08,0,Epee,Club_5
58123,Angela,Holloway,2014-01-10,0,Epee,Club_5
25909,Joanne,Scott,2013-07-10,0,Epee,Club_5
95035,Tracey,Carr,2014-04-15,0,Epee,Club_3
92044,Sara,Austin,2014-05-06,0,Epee,Club_5
72212,Chelsea,Walker,2014-04-09,0,Epee,Club_5
70254,Gina,Matthews,2013-12-18,0,Epee,Club_3
11448,Teresa,Santana,2013-08-16,0,Epee,Club_5
25769,Robin,Anderson,2013-08-02,0,Epee,Club_1
21810,Robin,Garcia,2014-02-13,0,Epee,Club_2
89012,Erin,Harvey,2014-11-13,0,Epee,Club_3
28553,Stephanie,Williams,2013-11-25,0,Epee,Club_1
69589,Danielle,Holmes,2013-11-30,0,Epee,Club_1
69642,Lori,Taylor,2014-02-20,0,Epee,Club_2
25375,Jennifer,Powell,2013-10-27,0,Epee,Club_5
4103,Sarah,Garcia,2013-01-09,0,Epee,Club_2
14340,Kelly,Bailey,2013-12-02,0,Epee,Club_5
82234,Susan,Hale,2013-04-12,0,Epee,Club_4
48955,Crystal,Cross,2013-01-23,0,Epee,Club_3
7687,Jacqueline,Norton,2014-02-16,0,Epee,Club_3
33031,Nicole,Watts,2014-08-31,0,Epee,Club_3
77011,Pamela,Kelly,2013-12-12,0,Epee,Club_2
79555,Tina,Wilson,2014-11-09,0,Epee,Club_1
29489,Theresa,Martinez,2013-03-19,0,Epee,Club_5
42672,Mary,Clements,2013-09-03,0,Epee,Club_1
21119,Bridget,Jones,2014-01-24,0,Epee,Club_2
40636,Melinda,Hardy,2014-04-22,0,Epee,Club_3
27962,Tracy,Ruiz,2013-05-25,0,Epee,Club_4
9723,Rhonda,Walker,2013-07-14,0,Epee,Club_3
16319,Erica,Clarke,2013-09-22,0,Epee,Club_1
91018,Lisa,Huber,2014-01-11,0,Epee,Club_5
49602,Elizabeth,Singh,2012-12-23,0,Epee,Club_4
28958,Angela,Cruz,2013-11-03,0,Epee,Club_4
68849,Gina,Vaughn,2013-10-24,0,Epee,Club_3
97861,Diane,Wallace,2013-10-17,0,Epee,Club_2
40718,Jane,Fisher,2014-11-10,0,Epee,Club_1
44107,Sabrina,Hart,2013-04-15,0,Epee,Club_4
70942,Tracy,Ferguson,2013-11-19,0,Epee,Club_5
66941,Michelle,Hill,2014-09-29,0,Epee,Club_3
64904,Dr.,Leslie,2013-11-08,0,Epee,Club_2
19317,Vickie,Manning,2013-07-14,0,Epee,Club_2
75898,Danielle,Richardson,2013-05-13,0,Epee,Club_2
57976,Mallory,Berry,2014-11-08,0,Epee,Club_1
64441,Melissa,Gutierrez,2013-09-05,0,Epee,Club_4
19470,Robin,Black,2014-03-17,0,Epee,Club_5
7505,Emily,Ford,2013-08-26,0,Epee,Club_3
444,Jennifer,Johnson,2013-06-24,0,Epee,Club_5
5851,Elizabeth,Quinn,2013-08-02,0,Epee,Club_5
34460,Diane,Fischer,2013-10-25,0,Epee,Club_2
65039,Laura,Sanchez,2014-03-26,0,Epee,Club_2
54840,Mary,Fitzgerald,2014-03-20,0,Epee,Club_4
76619,Maria,Paul,2013-05-02,0,Epee,Club_1
3570,Patricia,Jones,2013-06-06,0,Epee,Club_4
36491,Brittany,Chen,2013-09-17,0,Epee,Club_4
82584,Vanessa,Williams,2013-02-28,0,Epee,Club_2
16976,Mercedes,Conway,2013-09-24,0,Epee,Club_1
23384,Kristina,Lawrence,2013-12-23,0,Epee,Club_5
89296,Robin,Howard,2013-10-20,0,Epee,Club_3
3693,Marie,Rubio,2013-03-15,0,Epee,Club_4
46715,Cindy,House,2014-02-20,0,Epee,Club_5
94712,Mackenzie,Skinner,2014-04-17,0,Epee,Club_1
16005,Christina,Pace,2013-02-19,0,Epee,Club_1
54907,Kimberly,Pruitt,2013-07-12,0,Epee,Club_3
24351,Caitlin,Rice,2014-09-30,0,Epee,Club_4
62065,Mrs.,Tracy,2014-04-29,0,Epee,Club_4
35122,Amanda,Ryan,2014-08-12,0,Epee,Club_4
6968,Kayla,Moore,2013-06-25,0,Epee,Club_4
9543,Shannon,Vargas,2013-02-10,0,Epee,Club_3
58057,Hannah,Davis,2013-01-23,0,Epee,Club_2
54237,Kaitlyn,Mcdonald,2013-03-12,0,Epee,Club_4
49930,Jennifer,Kelly,2014-01-30,0,Epee,Club_4
66531,Heidi,Collins,2014-11-21,0,Epee,Club_5
90060,Lori,Frederick,2013-11-04,0,Epee,Club_2
59556,Bridget,Trevino,2014-07-22,0,Epee,Club_5
46358,Suzanne,Weaver,2013-05-26,0,Epee,Club_3
84291,Sarah,Burns,2014-02-16,0,Epee,Club_4
31393,Rebecca,Rodriguez,2013-10-04,0,Epee,Club_5
28667,Anna,Smith,2014-03-18,0,Epee,Club_2
65,Heather,Olsen,2013-02-17,0,Epee,Club_3
4506,Katherine,Clayton,2013-11-21,0,Epee,Club_4
78000,Dr.,Amanda,2013-05-05,0,Epee,Club_4
16726,Krystal,Peterson,2013-02-22,0,Epee,Club_3
84908,Marissa,Richards,2013-08-15,0,Epee,Club_5
18829,Nicole,Cox,2014-11-26,0,Epee,Club_2
99282,Carmen,Perry,2014-09-06,0,Epee,Club_3
23453,Stephanie,Kelly,2014-04-02,0,Epee,Club_5
27963,William,Sandoval,2014-07-07,1,Epee,Club_4
97554,James,Morgan,2013-03-22,1,Epee,Club_1
68853,Anthony,Barajas,2013-05-22,1,Epee,Club_3
36622,Bradley,Phillips,2012-12-23,1,Epee,Club_2
89377,Steven,Orozco,2013-12-24,1,Epee,Club_4
337,Tony,Hernandez,2013-12-16,1,Epee,Club_2
1751,Jonathan,Moore,2013-09-04,1,Epee,Club_4
29626,Jacob,Lopez,2013-12-27,1,Epee,Club_5
91143,Aaron,Manning,2013-12-29,1,Epee,Club_3
74519,Christopher,Thompson,2013-08-12,1,Epee,Club_2
65604,James,Wood,2013-07-11,1,Epee,Club_1
34744,Michael,Coleman,2013-04-20,1,Epee,Club_2
852,Nicholas,Alvarez,2013-07-31,1,Epee,Club_1
95592,Jonathan,Hayes,2014-11-19,1,Epee,Club_3
91052,Sean,Erickson,2013-10-18,1,Epee,Club_3
32201,Kevin,Greer,2014-07-29,1,Epee,Club_3
52655,Joe,Garcia,2013-12-28,1,Epee,Club_1
71707,Michael,Miller,2012-12-21,1,Epee,Club_3
29164,Robert,Hughes,2014-10-20,1,Epee,Club_4
63999,Noah,Bauer,2014-08-27,1,Epee,Club_5
68330,Jason,Kirk,2014-08-26,1,Epee,Club_3
73541,Brian,Taylor,2013-06-18,1,Epee,Club_1
8388,Terry,Collier,2013-08-02,1,Epee,Club_4
22259,Raymond,Mullins,2013-09-27,1,Epee,Club_2
68578,Michael,Kelly,2014-02-02,1,Epee,Club_2
1132,Justin,Freeman,2013-11-01,1,Epee,Club_3
77907,Dylan,Cooper,2013-04-08,1,Epee,Club_2
3656,Christopher,Williams,2013-11-12,1,Epee,Club_1
49274,Miguel,Benson,2013-11-18,1,Epee,Club_1
34503,Anthony,Aguirre,2013-01-16,1,Epee,Club_3
68951,Gregory,Thomas,2014-03-12,1,Epee,Club_5
79185,Timothy,Dunn,2013-07-26,1,Epee,Club_3
56224,Ernest,Underwood,2013-09-03,1,Epee,Club_2
12782,Joseph,Garcia,2014-03-03,1,Epee,Club_5
3018,Michael,Simpson,2013-08-07,1,Epee,Club_5
67424,Benjamin,Henderson,2014-02-21,1,Epee,Club_4
39499,Travis,Martinez,2013-08-08,1,Epee,Club_2
84366,Michael,Best,2013-03-08,1,Epee,Club_2
27133,David,Tyler,2014-10-08,1,Epee,Club_1
45661,Ruben,York,2014-05-28,1,Epee,Club_1
72988,Luis,Smith,2014-11-15,1,Epee,Club_5
67567,James,Long,2014-08-19,1,Epee,Club_5
47282,Michael,Smith,2014-03-22,1,Epee,Club_1
6852,John,Figueroa,2013-06-27,1,Epee,Club_2
24742,Jeffrey,Lee,2013-03-26,1,Epee,Club_2
65719,Jesus,Garcia,2014-10-27,1,Epee,Club_2
9435,Roy,Roman,2014-04-26,1,Epee,Club_1
56553,Kyle,Webb,2014-06-15,1,Epee,Club_2
52074,Kenneth,Smith,2013-07-09,1,Epee,Club_5
62625,Matthew,Murphy,2013-08-03,1,Epee,Club_3
57235,Kenneth,Black,2013-08-10,1,Epee,Club_5
46813,Timothy,Brooks,2014-02-19,1,Epee,Club_2
44133,Peter,Payne,2014-06-22,1,Epee,Club_2
92538,Jose,Miller,2014-02-12,1,Epee,Club_4
98996,Michael,Alexander,2014-09-12,1,Epee,Club_3
60078,Jeffrey,Lewis,2014-03-30,1,Epee,Club_4
36850,Taylor,Baker,2013-10-07,1,Epee,Club_4
89839,Terry,Mills,2014-08-24,1,Epee,Club_4
35727,Brian,West,2013-02-24,1,Epee,Club_3
86598,Keith,Douglas,2014-06-23,1,Epee,Club_2
65492,John,Mendez,2013-09-11,1,Epee,Club_5
56233,Cameron,Spencer,2014-01-13,1,Epee,Club_5
48849,Kevin,Nelson,2014-07-17,1,Epee,Club_4
58372,Eric,Moore,2014-04-25,1,Epee,Club_4
54116,Jeffrey,Winters,2013-07-29,1,Epee,Club_3
99819,Vernon,Cunningham,2013-08-25,1,Epee,Club_3
25621,Michael,Haley,2014-09-18,1,Epee,Club_4
71189,Tony,Soto,2013-02-05,1,Epee,Club_1
99872,Charles,Gaines,2013-03-29,1,Epee,Club_5
52786,Raymond,Valenzuela,2013-10-08,1,Epee,Club_2
89472,Matthew,Moore,2013-09-14,1,Epee,Club_2
56326,Michael,Ewing,2014-10-03,1,Epee,Club_5
11293,Chris,Atkinson,2014-04-17,1,Epee,Club_5
30616,Walter,Mack,2014-10-17,1,Epee,Club_1
72785,Jesse,Rojas,2013-10-11,1,Epee,Club_1
62419,Thomas,Stevenson,2013-06-04,1,Epee,Club_2
30952,Rodney,Terry,2013-05-11,1,Epee,Club_5
84214,Anthony,Mcguire,2014-09-11,1,Epee,Club_4
68465,Victor,Rangel,2013-12-07,1,Epee,Club_3
51967,Ronald,Foster,2014-03-06,1,Epee,Club_2
38983,Robert,Smith,2013-07-31,1,Epee,Club_1
88063,Ronald,Ward,2012-12-13,1,Epee,Club_3
74539,Christopher,Burgess,2014-03-04,1,Epee,Club_5
42573,Philip,Pratt,2014-07-08,1,Epee,Club_4
95131,Christopher,Chase,2014-10-25,1,Epee,Club_3
63467,Darin,Esparza,2013-12-08,1,Epee,Club_4
83676,Joseph,Smith,2013-07-18,1,Epee,Club_3
37744,Anthony,Miller,2013-12-14,1,Epee,Club_3
62617,Ronald,Lloyd,2013-06-07,1,Epee,Club_3
75067,Jeffrey,Cobb,2012-12-14,1,Epee,Club_2
16981,Stephen,Smith,2013-02-08,1,Epee,Club_2
38767,Jason,Gonzales,2013-01-14,1,Epee,Club_1
56866,Richard,Gibson,2013-08-12,1,Epee,Club_1
71715,Michael,Fitzgerald,2014-11-02,1,Epee,Club_2
73635,Jeffery,Landry,2014-02-15,1,Epee,Club_2
58272,Robert,Gilbert,2014-03-03,1,Epee,Club_4
47359,Jose,Archer,2013-02-09,1,Epee,Club_5
12519,Ryan,Rodriguez,2013-12-04,1,Epee,Club_5
73835,Jason,Williams,2014-05-20,1,Epee,Club_2
34210,Jeremy,Mendoza,2014-07-20,1,Epee,Club_3
92503,Sarah,Williams,2011-01-05,0,Sabre,Club_2
90848,April,Guerra,2012-11-15,0,Sabre,Club_3
39040,Sara,Patterson,2012-01-09,0,Sabre,Club_3
28479,Sharon,Collins,2011-10-25,0,Sabre,Club_1
87216,Lori,Miller,2011-02-10,0,Sabre,Club_5
88171,Lauren,Garrison,2011-09-24,0,Sabre,Club_1
47145,Emily,Buckley,2011-09-09,0,Sabre,Club_3
89126,Rachel,Rice,2011-05-03,0,Sabre,Club_5
7681,Sharon,Roy,2012-09-09,0,Sabre,Club_4
75215,Heidi,Mcconnell,2012-05-10,0,Sabre,Club_3
59726,Rebecca,Fox,2011-05-05,0,Sabre,Club_2
79319,Mary,Davila,2012-05-31,0,Sabre,Club_5
8606,Kaitlin,Bender,2012-01-24,0,Sabre,Club_5
82066,Heidi,Rivas,2011-08-24,0,Sabre,Club_2
49328,Traci,Perkins,2011-01-21,0,Sabre,Club_4
11086,Kaitlin,Evans,2012-05-19,0,Sabre,Club_1
409,Danielle,Lopez,2012-04-05,0,Sabre,Club_5
81298,Wanda,Aguirre,2011-04-11,0,Sabre,Club_4
78998,Melissa,Barber,2011-03-24,0,Sabre,Club_3
40494,Andrea,Houston,2011-08-08,0,Sabre,Club_2
77068,Kristen,Martin,2012-08-17,0,Sabre,Club_2
47121,Denise,Cox,2011-05-25,0,Sabre,Club_2
46500,Sara,White,2011-02-13,0,Sabre,Club_1
11061,Linda,Brown,2011-09-16,0,Sabre,Club_5
84099,Amanda,Roberts,2012-08-24,0,Sabre,Club_3
71566,Nicole,Smith,2011-06-02,0,Sabre,Club_3
34719,Kathleen,Mills,2011-11-04,0,Sabre,Club_1
33717,Sandra,Vasquez,2011-05-23,0,Sabre,Club_4
17651,Julie,Day,2012-09-20,0,Sabre,Club_4
12562,Michelle,Coleman,2011-01-11,0,Sabre,Club_5
93699,Laura,Cooke,2012-03-31,0,Sabre,Club_1
86573,Ruth,Nguyen,2012-08-07,0,Sabre,Club_1
96543,Christina,Schmidt,2011-11-03,0,Sabre,Club_5
41535,Nancy,Johnson,2011-06-16,0,Sabre,Club_3
16246,Rhonda,Owen,2012-06-12,0,Sabre,Club_1
20471,Patricia,Wood,2011-05-20,0,Sabre,Club_5
48590,Sheryl,Wiggins,2011-05-09,0,Sabre,Club_2
84844,Catherine,Tucker,2012-04-06,0,Sabre,Club_5
26996,Amanda,Baker,2012-11-19,0,Sabre,Club_3
61526,Erica,Mitchell,2012-03-18,0,Sabre,Club_2
66587,Laura,Duncan,2012-04-09,0,Sabre,Club_4
5415,Kimberly,Parker,2012-05-27,0,Sabre,Club_5
57413,Katelyn,Palmer,2011-12-17,0,Sabre,Club_3
52208,Deanna,Green,2011-01-23,0,Sabre,Club_3
96271,Samantha,Randall,2011-05-07,0,Sabre,Club_3
59109,Cynthia,Khan,2012-04-30,0,Sabre,Club_4
84284,Renee,Norton,2011-04-04,0,Sabre,Club_4
83810,Jennifer,Martinez,2012-03-14,0,Sabre,Club_2
30305,Brittany,Summers,2011-03-17,0,Sabre,Club_2
91456,Kim,Hart,2012-01-10,0,Sabre,Club_3
36245,Lindsay,Owen,2012-09-27,0,Sabre,Club_1
7859,Christina,Roth,2011-06-15,0,Sabre,Club_3
57326,Colleen,Pena,2012-09-13,0,Sabre,Club_5
34716,Alexis,Miles,2011-05-25,0,Sabre,Club_4
1492,Cynthia,Stephens,2012-03-01,0,Sabre,Club_4
20829,Olivia,Kirk,2011-12-21,0,Sabre,Club_2
21582,Elizabeth,Gonzales,2011-04-19,0,Sabre,Club_5
19958,Stephanie,Jackson,2012-10-27,0,Sabre,Club_3
88455,Mrs.,Lisa,2012-03-17,0,Sabre,Club_3
44173,Erin,Lin,2012-04-08,0,Sabre,Club_4
63365,Jennifer,Allen,2012-05-14,0,Sabre,Club_4
71811,Hailey,Jones,2012-02-25,0,Sabre,Club_2
99845,Rhonda,Gray,2012-06-15,0,Sabre,Club_1
13637,Lauren,Hampton,2011-04-23,0,Sabre,Club_5
61921,Pam,Haynes,2012-08-24,0,Sabre,Club_3
45643,Patricia,Adams,2011-12-02,0,Sabre,Club_3
13865,Christina,Morgan,2012-03-03,0,Sabre,Club_3
21202,Emily,Payne,2011-06-06,0,Sabre,Club_1
78405,Erika,Perez,2011-04-05,0,Sabre,Club_4
36965,Victoria,Miller,2011-12-01,0,Sabre,Club_4
52884,Adrienne,Sharp,2012-09-28,0,Sabre,Club_5
37012,Sara,Callahan,2011-06-20,0,Sabre,Club_1
55959,Terry,Campbell,2012-05-27,0,Sabre,Club_5
7064,Dana,Cox,2012-11-16,0,Sabre,Club_2
73375,Angela,Johnson,2011-08-10,0,Sabre,Club_4
16406,Nancy,Haney,2011-07-20,0,Sabre,Club_4
44880,Sandra,Gardner,2012-07-04,0,Sabre,Club_4
83034,Karen,Shields,2012-03-23,0,Sabre,Club_3
78909,Audrey,Chase,2012-11-05,0,Sabre,Club_5
5818,Darlene,Farrell,2012-06-03,0,Sabre,Club_3
41997,Kristen,Williams,2011-08-19,0,Sabre,Club_2
46235,Jessica,Escobar,2012-03-11,0,Sabre,Club_2
59739,Katherine,Alexander,2012-05-12,0,Sabre,Club_3
50413,Dawn,Berry,2011-12-30,0,Sabre,Club_5
31617,Kerry,Rivera,2011-06-04,0,Sabre,Club_4
89212,Taylor,Stewart,2012-09-30,0,Sabre,Club_4
62444,Ms.,Alyssa,2012-10-03,0,Sabre,Club_3
98878,Gloria,Rocha,2011-10-28,0,Sabre,Club_3
66437,Vickie,Harris,2012-07-05,0,Sabre,Club_5
33289,Sierra,Lambert,2012-11-26,0,Sabre,Club_3
70167,Angela,Bartlett,2012-05-01,0,Sabre,Club_3
48817,Abigail,Fields,2011-01-17,0,Sabre,Club_2
36254,Kathleen,Bolton,2012-05-12,0,Sabre,Club_2
88037,Katherine,Davidson,2011-04-27,0,Sabre,Club_4
50342,Ashley,Petersen,2011-07-11,0,Sabre,Club_1
77258,Denise,Green,2010-12-30,0,Sabre,Club_3
69758,Amanda,Bishop,2012-05-19,0,Sabre,Club_4
35682,Kimberly,Nelson,2011-07-13,0,Sabre,Club_5
6991,Dr.,Kristen,2012-06-07,0,Sabre,Club_1
95328,Cynthia,Moore,2011-08-18,0,Sabre,Club_2
6910,Darrell,Gibbs,2011-09-28,1,Sabre,Club_2
4278,Daniel,Myers,2012-07-07,1,Sabre,Club_4
36235,Timothy,Smith,2011-09-19,1,Sabre,Club_1
25648,Jose,Garcia,2012-06-03,1,Sabre,Club_2
98945,Mario,May,2012-04-27,1,Sabre,Club_5
51993,Ryan,Soto,2012-10-24,1,Sabre,Club_4
74848,Thomas,Smith,2011-12-17,1,Sabre,Club_2
91548,Edward,Mendoza,2012-10-25,1,Sabre,Club_5
75845,Tony,Oliver,2011-11-22,1,Sabre,Club_5
67745,Louis,Scott,2012-11-16,1,Sabre,Club_5
21773,Vincent,Payne,2012-12-10,1,Sabre,Club_3
94516,Anthony,Leonard,2012-10-03,1,Sabre,Club_4
78343,Andrew,Rodriguez,2011-03-31,1,Sabre,Club_4
16604,Benjamin,Lloyd,2011-10-11,1,Sabre,Club_1
20600,Mr.,Jason,2011-08-29,1,Sabre,Club_3
15209,William,Mueller,2012-06-28,1,Sabre,Club_5
12735,Henry,Mcgee,2012-08-29,1,Sabre,Club_4
854,Patrick,Sandoval,2011-12-31,1,Sabre,Club_1
52719,Brian,Martinez,2011-04-17,1,Sabre,Club_5
71570,John,Thornton,2012-09-29,1,Sabre,Club_3
41438,Jonathan,Anthony,2011-08-23,1,Sabre,Club_1
26257,Christopher,Garrett,2012-07-22,1,Sabre,Club_5
52282,Jon,Jones,2011-10-12,1,Sabre,Club_1
65940,Mr.,Edwin,2012-12-03,1,Sabre,Club_4
42914,Nathan,Fitzgerald,2012-07-24,1,Sabre,Club_4
17950,Jose,Stewart,2012-11-11,1,Sabre,Club_4
17110,Daniel,Velasquez,2011-09-05,1,Sabre,Club_3
53687,Peter,Wells,2011-07-10,1,Sabre,Club_5
90626,Christopher,Chavez,2011-01-08,1,Sabre,Club_1
46050,Thomas,Martin,2011-04-07,1,Sabre,Club_4
96553,Alexander,Miller,2012-08-30,1,Sabre,Club_4
20826,Alex,Gutierrez,2012-10-08,1,Sabre,Club_1
64823,Mitchell,Shields,2012-04-05,1,Sabre,Club_4
90605,Marcus,Vargas,2012-10-12,1,Sabre,Club_5
95928,Taylor,Johnson,2011-05-20,1,Sabre,Club_2
24718,Nathan,Oconnor,2012-12-03,1,Sabre,Club_2
35551,Mark,Allen,2011-06-06,1,Sabre,Club_1
22556,Jacob,Lee,2011-04-29,1,Sabre,Club_5
70773,James,Gonzalez,2011-02-25,1,Sabre,Club_5
51561,David,Blair,2011-09-25,1,Sabre,Club_1
43315,Charles,Brown,2012-07-02,1,Sabre,Club_3
23303,David,Blankenship,2012-10-26,1,Sabre,Club_3
16678,Mr.,Ronald,2012-08-30,1,Sabre,Club_3
76135,Michael,Watkins,2012-08-12,1,Sabre,Club_2
91342,Jordan,Brown,2011-06-24,1,Sabre,Club_4
94134,Stephen,Macdonald,2012-07-24,1,Sabre,Club_2
92499,Clifford,Romero,2012-06-25,1,Sabre,Club_3
1798,Michael,Smith,2012-03-12,1,Sabre,Club_4
24933,Jesse,Martinez,2012-01-01,1,Sabre,Club_1
6598,David,Reed,2011-12-17,1,Sabre,Club_3
33840,Jeremy,Mathis,2011-08-17,1,Sabre,Club_4
21087,Mike,Madden,2012-09-06,1,Sabre,Club_3
19404,Joshua,Paul,2011-01-19,1,Sabre,Club_4
4074,Brandon,Green,2011-10-21,1,Sabre,Club_5
11182,Patrick,Wood,2012-09-17,1,Sabre,Club_4
23617,Brian,Haney,2011-06-19,1,Sabre,Club_1
77487,Dr.,Steven,2012-06-16,1,Sabre,Club_2
26178,William,Reynolds,2011-05-23,1,Sabre,Club_3
58821,Richard,Gonzalez,2012-05-30,1,Sabre,Club_3
92968,Samuel,Garcia,2011-08-31,1,Sabre,Club_2
81598,Thomas,Carroll,2011-02-19,1,Sabre,Club_5
60740,Michael,Mcdonald,2011-06-01,1,Sabre,Club_5
